ObjectName,OrbitalRadius[km],Inclination[deg],RAAN[deg],Anomaly[deg]
STARLINK-32287,6853.37245070069,53.1598,218.4742,279.5553
STARLINK-32290,6853.3863707312,53.1602,218.4863,267.9152
STARLINK-32275,6848.86836837582,53.1589,217.7054,298.5871
STARLINK-32227,6853.39127649882,53.1596,218.4335,272.2121
STARLINK-32256,6853.36420381764,53.1598,220.5931,271.3005
STARLINK-32267,6853.37459155021,53.1592,218.4096,269.3174
STARLINK-32270,6848.87473566802,53.1608,220.1246,269.3219
STARLINK-32188,6848.90897502206,53.1574,217.7496,28.8015
STARLINK-32230,6853.35523737591,53.1597,218.3978,251.8003
STARLINK-32243,6848.87755862487,53.1599,220.0626,260.934
STARLINK-32271,6853.33926625414,53.1608,218.4573,267.7132
STARLINK-32220,6853.37607252937,53.1596,218.3696,265.8174
STARLINK-32263,6853.35908013306,53.1598,219.9421,271.7749
STARLINK-32268,6853.35876064955,53.1582,218.4636,296.2747
STARLINK-32223,6848.87128969719,53.1605,220.0356,242.1979
STARLINK-32180,6848.84641683209,53.1614,219.9503,257.3475
STARLINK-32281,6853.36721353892,53.1608,220.0017,260.6892
STARLINK-32277,6853.38806669856,53.1595,220.2072,273.4294
STARLINK-32269,6848.89764731099,53.1572,217.9479,290.1912
STARLINK-11228 [DTC],6737.82673565522,53.1584,327.9159,309.8139
STARLINK-11182 [DTC],6737.87425257544,53.161,327.8199,255.5955
STARLINK-11234 [DTC],6737.85393222898,53.159,328.0974,231.4949
STARLINK-11232 [DTC],6737.84764242458,53.1596,328.06,261.0601
STARLINK-11139 [DTC],6737.86384485315,53.1616,328.0367,265.8257
STARLINK-11158 [DTC],6737.86082871018,53.1609,328.7337,272.757
STARLINK-11199 [DTC],6737.84260028989,53.1586,328.7009,243.0101
STARLINK-11081 [DTC],6737.87317374176,53.1596,328.0374,274.3234
STARLINK-11150 [DTC],6737.90401367482,53.1596,327.9996,317.2344
STARLINK-11136 [DTC],6737.84451755907,53.1604,328.6038,252.0802
STARLINK-11196 [DTC],6737.907745282,53.1605,327.9404,262.1995
STARLINK-11174 [DTC],6738.06499544073,53.1572,327.8755,285.2927
STARLINK-11191 [DTC],6737.83366354426,53.1584,327.8459,276.2262
STARLINK-32244,6848.88678467625,53.1593,151.8265,268.874
STARLINK-32186,6840.86663356577,53.1603,152.7435,264.3166
STARLINK-32178,6840.85766038971,53.1603,152.6877,270.2426
STARLINK-32234,6848.89761750128,53.1595,151.7664,268.7279
STARLINK-32265,6840.86844068793,53.1599,152.7286,274.5593
STARLINK-32197,6848.85447425635,53.1605,141.8201,274.0413
STARLINK-32255,6840.87715531351,53.1608,151.056,271.307
STARLINK-32236,6840.88383099703,53.1603,151.067,267.6394
STARLINK-32250,6840.84520083133,53.1614,127.1124,290.5992
STARLINK-32226,6840.7729323505,53.1587,125.6319,262.2835
STARLINK-32254,6840.85522910692,53.1596,125.5401,298.8404
STARLINK-32193,6843.37353974979,53.1591,125.6957,228.485
STARLINK-32242,6853.37513497392,53.1608,127.1706,267.4519
STARLINK-32196,6840.88543304461,53.1603,125.6679,259.4511
STARLINK-32232,6853.37348678805,53.1593,127.1968,256.722
STARLINK-32246,6851.10904832524,53.1602,127.1193,232.5554
STARLINK-32183,6853.37373759888,53.1604,127.1104,257.3201
STARLINK-32233,6840.8706044805,53.1599,125.6895,271.4815
STARLINK-32222,6840.83771382914,53.1598,127.4398,268.5081
STARLINK-32229,6840.87320816724,53.1599,127.3993,277.647
STARLINK-32241,6840.88887789592,53.1608,127.5513,287.0778
STARLINK-32240,6840.87961633831,53.1598,127.3858,281.487
STARLINK-32231,6840.84782529943,53.1608,125.6796,248.885
STARLINK-32195,6840.88319493387,53.1605,127.3625,261.9043
STARLINK-32177,6840.89333035037,53.1612,125.1757,266.6194
STARLINK-32252,6840.88028806768,53.1611,127.371,279.0166
STARLINK-32237,6840.85214690924,53.1608,125.7131,275.1323
STARLINK-32249,6840.88109652095,53.1603,127.4486,270.4132
STARLINK-32228,6840.8905185859,53.1599,125.1231,272.1125
STARLINK-32247,6853.42402861971,53.1613,118.6228,259.4743
STARLINK-32101,6840.89222466675,53.161,125.1494,269.4867
STARLINK-31844,6848.86028408233,53.1601,216.8703,273.1435
STARLINK-32204,6840.88623555488,53.162,216.6144,259.7395
STARLINK-32130,6853.43385224215,53.1592,215.9657,265.058
STARLINK-32173,6840.87826099104,53.1592,213.9684,279.4576
STARLINK-31911,6840.86632445289,53.1582,214.4626,277.0072
STARLINK-31994,6840.89617481272,53.1591,213.9279,272.2606
STARLINK-32169,6853.39570752228,53.1593,216.0389,266.063
STARLINK-32209,6840.86135190144,53.1606,216.1417,268.5161
STARLINK-32170,6853.35841727946,53.16,216.0036,284.6916
STARLINK-31497,6840.86112303945,53.1598,216.2341,259.9636
STARLINK-32161,6840.84865454865,53.1607,216.2189,267.9397
STARLINK-32210,6840.87931614072,53.1601,214.5443,267.4034
STARLINK-32202,6848.87760632005,53.1607,215.873,250.697
STARLINK-31930,6840.86380993979,53.1597,216.3373,280.7731
STARLINK-32162,6853.37363309436,53.1606,216.024,266.6147
STARLINK-32208,6853.38283547866,53.1596,216.0448,265.9338
STARLINK-32165,6853.36963505318,53.1599,215.9848,265.0201
STARLINK-31923,6853.37314341611,53.1599,217.7373,267.9523
STARLINK-31988,6840.86208009878,53.1595,214.4972,268.6535
STARLINK-31983,6840.85641799799,53.1609,216.1803,266.4874
STARLINK-31874,6840.87168934967,53.1572,214.4432,267.3892
STARLINK-32039,6853.31379147739,53.1588,220.4393,314.2878
STARLINK-11247 [DTC],6737.87572631446,53.1596,357.8366,267.174
STARLINK-11259 [DTC],6738.01454469597,53.1594,357.8052,263.5727
STARLINK-11188 [DTC],6737.90721873589,53.1604,357.7755,249.4053
STARLINK-11272 [DTC],6737.88352999059,53.1616,357.7076,272.3027
STARLINK-11261 [DTC],6737.82310431528,53.1582,357.7363,266.3324
STARLINK-11263 [DTC],6737.87774948758,53.1589,357.3562,265.6478
STARLINK-11235 [DTC],6737.8878396212,53.1594,357.6379,281.8987
STARLINK-11080 [DTC],6737.88801131977,53.1586,357.2933,286.2433
STARLINK-11249 [DTC],6737.81253081986,53.1595,357.2604,301.2325
STARLINK-11146 [DTC],6737.88408228682,53.1601,357.2172,281.2956
STARLINK-11255 [DTC],6737.8584764644,53.1601,357.1965,270.5562
STARLINK-11254 [DTC],6737.87458166272,53.1602,357.1647,277.4093
STARLINK-11266 [DTC],6737.89267866351,53.1591,357.1179,271.9819
STARLINK-32253,6853.34690395603,53.1588,177.4697,293.2786
STARLINK-32179,6853.34675466532,53.1589,178.044,274.6958
STARLINK-32289,6853.36796596976,53.16,179.7868,266.2273
STARLINK-32304,6853.32549575236,53.1596,179.7678,270.3169
STARLINK-32235,6853.37558882238,53.1597,179.7453,282.6217
STARLINK-32315,6853.36175842153,53.1605,179.7282,265.3535
STARLINK-11242 [DTC],6737.82497292379,53.1581,12.1825,296.7558
STARLINK-11256 [DTC],6737.84045981786,53.159,14.6628,278.1218
STARLINK-11159 [DTC],6737.84298374362,53.1581,15.3322,280.5719
STARLINK-11264 [DTC],6737.87609832637,53.1601,12.4732,262.8711
STARLINK-11226 [DTC],6737.89436989797,53.1607,12.4397,258.9296
STARLINK-11229 [DTC],6737.90798852345,53.1595,12.405,261.2018
STARLINK-11265 [DTC],6737.85894004553,53.1604,15.3604,268.8847
STARLINK-11250 [DTC],6737.89451011881,53.1592,12.3721,290.2018
STARLINK-11190 [DTC],6737.8872672927,53.1601,12.3397,278.0654
STARLINK-11225 [DTC],6737.87690816788,53.1605,12.306,267.1943
STARLINK-11273 [DTC],6737.89056962981,53.1597,12.2743,263.8784
STARLINK-11271 [DTC],6737.85112785578,53.1607,12.2085,264.9628
STARLINK-32371,6848.87996127048,53.1602,192.6432,267.7283
STARLINK-32369,6849.03008608573,53.1568,191.9884,299.4715
STARLINK-32317,6853.35862628733,53.1591,195.0401,266.2708
STARLINK-32367,6853.37146238719,53.1599,192.5675,265.9178
STARLINK-32345,6853.37397348051,53.1599,195.0452,265.7661
STARLINK-32356,6848.89539667923,53.1599,194.7096,274.8777
STARLINK-32274,6853.41619363422,53.1584,192.8008,275.4418
STARLINK-32373,6853.37972123548,53.1592,194.9816,279.2083
STARLINK-11239 [DTC],6737.86634018461,53.1575,222.4602,296.37
STARLINK-11245 [DTC],6737.86898718438,53.1593,224.5583,290.5823
STARLINK-11244 [DTC],6737.87711706696,53.1583,222.2951,266.9229
STARLINK-11243 [DTC],6737.86397076432,53.1588,224.529,250.7415
STARLINK-11238 [DTC],6737.87135660909,53.1583,222.2593,300.4503
STARLINK-11240 [DTC],6737.89098743011,53.1588,222.2307,285.5332
STARLINK-11251 [DTC],6737.86277174687,53.1581,224.0812,280.8286
STARLINK-11204 [DTC],6737.87611263452,53.1572,224.0465,305.3097
STARLINK-11246 [DTC],6737.86778244146,53.1582,224.0117,314.4698
STARLINK-11207 [DTC],6737.90025917955,53.159,223.983,284.2112
STARLINK-11237 [DTC],6737.85747490052,53.157,223.9403,303.9979
STARLINK-11253 [DTC],6737.87229236072,53.1588,222.4241,298.8741
STARLINK-11241 [DTC],6737.88030206461,53.1594,222.3896,288.5255
STARLINK-32259,6852.58922995202,53.1608,40.678,228.6143
STARLINK-32262,6689.70359364211,53.1369,351.6114,171.9529
STARLINK-32258,6840.80542097982,53.1611,37.5555,268.461
STARLINK-32251,6840.83295830048,53.163,37.7031,237.1766
STARLINK-32224,6840.95112077526,53.1633,38.0803,329.9145
STARLINK-32184,6840.83886704609,53.1602,37.5883,276.2014
STARLINK-32288,6840.8430073367,53.1623,37.5946,279.8979
STARLINK-32276,6841.29290670309,53.1615,38.1649,337.6198
STARLINK-11289 [DTC],6737.87289330231,53.16,162.8414,281.0873
STARLINK-11282 [DTC],6737.87866807164,53.1572,162.9416,237.856
STARLINK-11283 [DTC],6737.86330114591,53.1583,165.6768,265.2597
STARLINK-11267 [DTC],6737.85654201564,53.1598,165.3334,271.1912
STARLINK-11269 [DTC],6737.8548078808,53.1588,165.2968,284.5445
STARLINK-11281 [DTC],6737.87175723666,53.1589,165.257,308.4996
STARLINK-11260 [DTC],6737.85632167172,53.1599,141.0494,245.0036
STARLINK-11287 [DTC],6737.86734747503,53.1582,163.0349,301.8668
STARLINK-11270 [DTC],6737.74056633686,53.1559,163.0005,287.2422
STARLINK-11290 [DTC],6737.88590515136,53.1588,162.9687,284.2654
STARLINK-11274 [DTC],6737.88899858678,53.1585,162.9044,272.2121
STARLINK-11288 [DTC],6737.87132226958,53.1593,162.8717,243.6811
STARLINK-32279,6840.88734718061,53.1627,334.4348,265.96
STARLINK-32336,6840.8764657514,53.1621,334.4772,287.1184
STARLINK-32284,6840.89093173082,53.164,334.4241,249.0275
STARLINK-32282,6841.00982494577,53.16,333.7726,123.9274
STARLINK-32360,6840.86945125018,53.162,319.1263,270.676
STARLINK-32340,6840.87918536158,53.1628,334.3911,287.5521
STARLINK-32347,6840.9663688767,53.16,333.701,164.0059
STARLINK-11286 [DTC],6737.85523426039,53.1588,194.6747,309.3747
STARLINK-11252 [DTC],6737.86496088414,53.1598,194.6466,237.5594
STARLINK-11230 [DTC],6737.88976836913,53.1584,192.3877,301.3316
STARLINK-11294 [DTC],6737.88666920955,53.1581,192.3531,271.1372
STARLINK-11268 [DTC],6737.87004026177,53.1594,194.5163,279.8308
STARLINK-11156 [DTC],6740.4061252096,53.1589,192.1708,315.7163
STARLINK-11231 [DTC],6737.85725455652,53.1596,195.1855,275.1003
STARLINK-11299 [DTC],6737.87500804544,53.1584,192.9552,305.6699
STARLINK-11154 [DTC],6737.81471991632,53.1587,192.9246,272.5748
STARLINK-11297 [DTC],6737.85782974026,53.1579,195.0876,269.6801
STARLINK-11233 [DTC],6737.85763228911,53.1581,194.7411,271.3992
STARLINK-11236 [DTC],6737.852733216,53.1588,194.7058,281.5811
STARLINK-32350,6848.87166827681,53.1622,359.5975,279.1696
STARLINK-32378,6848.83302659602,53.1615,359.6287,264.0851
STARLINK-32321,6853.35519557438,53.1616,359.8777,273.1009
STARLINK-32381,6853.36592067213,53.162,0.2424,279.8308
STARLINK-32385,6848.87277122564,53.1627,359.6872,258.7917
STARLINK-32380,6848.88806052684,53.1619,359.659,242.0672
STARLINK-32375,6853.33258701469,53.1626,0.1925,265.9677
STARLINK-11209 [DTC],6737.88681229163,53.1598,56.9493,272.8041
STARLINK-11257 [DTC],6737.8750338001,53.1599,56.9091,202.1506
STARLINK-11309 [DTC],6737.87713709838,53.1607,56.8773,272.6893
STARLINK-11292 [DTC],6737.89514254351,53.1604,56.8462,269.7292
STARLINK-11302 [DTC],6737.87763788393,53.1609,56.8075,253.5858
STARLINK-11277 [DTC],6737.88494650188,53.1597,56.7466,266.897
STARLINK-11279 [DTC],6737.79858932177,53.1594,56.7152,251.1751
STARLINK-11091 [DTC],6737.88646030972,53.1588,56.7769,265.5558
STARLINK-11291 [DTC],6737.89540581537,53.16,56.3639,278.3599
STARLINK-11304 [DTC],6737.8915597594,53.1598,56.3296,282.8075
STARLINK-11307 [DTC],6737.90121783448,53.1606,57.0347,273.6917
STARLINK-11298 [DTC],6737.88460596677,53.1587,57.0064,321.0533
STARLINK-11310 [DTC],6737.89517402167,53.1597,56.9711,275.1543
STARLINK-32386,6840.86022839734,53.1619,231.676,258.2712
STARLINK-32392,6840.85608808067,53.1606,229.9144,253.1408
STARLINK-32436,6840.87518471191,53.1591,230.0919,263.7499
STARLINK-32425,6853.35783504332,53.1598,233.0433,252.5939
STARLINK-32342,6853.37454079086,53.1599,232.9716,268.9695
STARLINK-32423,6853.38648120791,53.1594,230.8615,272.3065
STARLINK-32248,6848.8810105655,53.1597,230.8272,272.6979
STARLINK-11300 [DTC],6737.9078969502,53.1582,298.3512,282.8895
STARLINK-11276 [DTC],6737.8874905008,53.1592,298.3163,302.5416
STARLINK-11280 [DTC],6737.8739950289,53.1592,298.2603,291.057
STARLINK-11308 [DTC],6738.05583473559,53.1597,298.2835,281.0947
STARLINK-11305 [DTC],6737.86777671822,53.1591,298.2166,316.442
STARLINK-11317 [DTC],6737.84080320898,53.1597,298.5008,274.8171
STARLINK-11293 [DTC],6737.90404229142,53.157,298.1564,296.7265
STARLINK-11319 [DTC],6737.85897152326,53.1599,298.5056,277.5995
STARLINK-11318 [DTC],6737.86206206615,53.1598,297.5322,315.4202
STARLINK-11311 [DTC],6737.90521271061,53.1603,298.4429,256.6816
STARLINK-11306 [DTC],6737.90890425615,53.1604,298.408,258.796
STARLINK-11313 [DTC],6737.83113390407,53.1592,298.3758,273.0637
STARLINK-32431,6840.86537928103,53.1596,101.7305,275.3826
STARLINK-32432,6840.87525010138,53.1616,105.6549,271.5401
STARLINK-32382,6840.88448192163,53.1615,105.5688,264.0759
STARLINK-32435,6840.90294268328,53.16,105.4818,253.8038
STARLINK-32474,6840.87730392605,53.1606,103.9397,261.4741
STARLINK-32447,6840.83442359687,53.1612,105.7225,311.0686
STARLINK-32446,6840.88542710009,53.161,103.3638,265.7469
STARLINK-32174,6840.84703171708,53.1605,37.6218,284.0089
STARLINK-32139,6848.85961635414,53.1607,50.1283,262.657
STARLINK-32140,6848.8305912017,53.1626,50.0161,266.4869
STARLINK-32201,6840.86217521029,53.1624,37.6755,259.3371
STARLINK-32030,6853.34921199131,53.161,50.7552,265.1563
STARLINK-31837,6853.34108461048,53.1615,50.6627,286.4411
STARLINK-32136,6848.87149538217,53.1613,50.5192,278.7624
STARLINK-32047,6848.87811308136,53.1605,50.365,249.9872
STARLINK-31756,6853.38576161641,53.1605,51.1582,270.1803
STARLINK-32172,6848.86306529123,53.1621,50.0296,275.6399
STARLINK-32338,6796.86668176963,53.1597,45.5918,275.7029
STARLINK-32306,6848.84833654182,53.1605,50.1422,260.4621
STARLINK-32297,6853.37955999959,53.1589,50.5391,289.0524
STARLINK-32260,6847.64691497871,53.1581,50.4175,199.1579
STARLINK-32305,6853.33379327756,53.163,50.7209,250.2026
STARLINK-32296,6848.90080714147,53.1622,49.9678,275.3561
STARLINK-32298,6848.86361378292,53.1616,50.3813,276.8662
STARLINK-32293,6853.39719448459,53.1608,50.856,269.1025
STARLINK-32313,6853.37576797311,53.1626,50.8244,227.0792
STARLINK-32319,6853.33170023267,53.1602,50.8552,249.6053
STARLINK-32351,6853.29802661458,53.162,47.8149,284.6684
STARLINK-32261,6848.87727841572,53.162,50.5434,267.7395
STARLINK-32358,6796.83760771453,53.1598,45.7403,269.1922
STARLINK-11354 [DTC],6737.85262161339,53.1588,118.7218,276.8802
STARLINK-11323 [DTC],6737.83581831884,53.1595,118.6612,286.9989
STARLINK-11338 [DTC],6737.90053962185,53.1591,118.6909,273.8886
STARLINK-11362 [DTC],6737.8514998643,53.159,120.4778,278.0824
STARLINK-11295 [DTC],6737.87228949909,53.1597,120.5089,275.7201
STARLINK-11325 [DTC],6737.9160326735,53.1594,120.4112,308.6735
STARLINK-11332 [DTC],6737.86118355036,53.1584,120.3944,312.3798
STARLINK-11350 [DTC],6737.84073739235,53.16,120.3483,274.1216
STARLINK-11357 [DTC],6737.87612121942,53.1605,121.0492,286.0605
STARLINK-11322 [DTC],6737.85388358167,53.1602,118.8202,274.4125
STARLINK-11364 [DTC],6737.87224371307,53.1603,118.7851,266.7824
STARLINK-11349 [DTC],6737.86695543297,53.1612,118.7543,242.4163
STARLINK-32406,6840.85691733239,53.1603,283.6902,264.5066
STARLINK-32445,6840.82706740081,53.1622,283.2343,250.3508
STARLINK-32411,6840.84887152071,53.1602,282.2185,306.7687
STARLINK-32424,6840.84336103016,53.1608,283.2711,267.1934
STARLINK-32389,6853.35023314079,53.1614,283.8406,275.9222
STARLINK-32476,6840.84178575713,53.1611,283.307,253.4732
STARLINK-32366,6840.88142941355,53.1618,283.1922,297.2861
STARLINK-11356 [DTC],6737.8623825671,53.1591,177.8276,252.5701
STARLINK-11376 [DTC],6737.88039363692,53.1591,177.7976,267.357
STARLINK-11372 [DTC],6737.81898937492,53.1591,177.7642,273.2271
STARLINK-11375 [DTC],6737.86874394646,53.1583,177.7315,303.2915
STARLINK-11285 [DTC],6737.87492219656,53.1579,179.8981,269.8642
STARLINK-11275 [DTC],6737.86101185349,53.1585,179.5499,271.5235
STARLINK-11342 [DTC],6737.86181596723,53.1584,179.5114,302.6886
STARLINK-11374 [DTC],6737.86090597377,53.1585,180.2111,244.8925
STARLINK-11373 [DTC],6737.88159838548,53.1586,180.1857,273.0383
STARLINK-11368 [DTC],6737.86700694214,53.1598,177.9577,289.3176
STARLINK-11370 [DTC],6737.87845058753,53.1575,177.9227,293.271
STARLINK-11361 [DTC],6737.68741475056,53.1565,177.8901,248.9658
STARLINK-11360 [DTC],6737.87260141638,53.1586,177.8569,267.1903
STARLINK-32353,6840.94429333906,53.161,332.7338,5.3061
STARLINK-32325,6840.84651157895,53.1612,332.8607,253.1179
STARLINK-32416,6840.83498534356,53.1596,318.4461,242.4808
STARLINK-32413,6840.87406120213,53.1609,333.5349,270.5692
STARLINK-32409,6840.83823991001,53.1639,318.905,265.9127
STARLINK-32422,6840.87343703023,53.1613,319.1239,270.7493
STARLINK-32397,6840.85490810642,53.1621,331.3295,282.2424
STARLINK-32302,6861.18536242161,43.0023,326.096,88.6709
STARLINK-32364,6861.17312450388,43.0068,335.0367,329.5639
STARLINK-32331,6861.363493633,43.0097,333.0588,96.1881
STARLINK-32398,6861.20744890208,43.0075,329.5821,116.643
STARLINK-32365,6861.22372042779,43.0081,331.6539,251.3268
STARLINK-32333,6861.20715545256,43.0066,330.1896,88.2637
STARLINK-32399,6861.18898859269,43.0075,319.0306,83.6003
STARLINK-32421,6861.199037693,43.005,326.6774,93.0908
STARLINK-32403,6861.2079848967,43.0065,329.5564,88.8568
STARLINK-32390,6861.18832384421,42.9975,332.2705,118.2066
STARLINK-32348,6861.20076245289,43.0053,333.0875,83.487
STARLINK-32455,6861.15243964246,43.0039,329.5081,90.0557
STARLINK-32396,6861.20926349881,43.0073,333.1157,89.1577
STARLINK-32355,6861.18995277772,42.9969,329.1613,65.4956
STARLINK-32370,6861.18114037874,43.0022,326.0629,84.6161
STARLINK-32405,6861.19987611781,43.0044,330.2971,120.5326
STARLINK-32419,6861.18456292789,43.0066,326.7059,100.0307
STARLINK-32320,6861.19390234662,43.0024,330.3239,78.3182
STARLINK-32341,6861.19839689706,43.0041,326.6481,85.5342
STARLINK-32339,6861.19465393316,42.9998,326.0335,82.4427
STARLINK-32327,6861.24269900567,43.0009,326.1416,192.5676
STARLINK-32264,6773.20645429444,42.9923,315.3764,311.3438
STARLINK-32337,6861.19320765327,42.9955,335.0616,101.9472
STARLINK-32238,6853.38362374403,53.1622,0.0809,251.3475
STARLINK-32310,6848.83514601682,53.1616,359.4475,261.2543
STARLINK-32308,6840.83312474384,53.1594,358.1843,280.0294
STARLINK-32301,6848.85452195112,53.1623,359.5356,266.9003
STARLINK-32439,6853.32733500011,53.1634,0.159,265.9417
STARLINK-32428,6853.33523243347,53.1609,359.576,254.4391
STARLINK-32414,6853.35996095228,53.1635,0.0885,267.8523
STARLINK-32441,6853.35674820286,53.1629,0.0344,253.752
STARLINK-32400,6853.34499900728,53.1614,357.489,273.6299
STARLINK-32449,6853.32282347089,53.1615,359.6918,274.8666
STARLINK-32453,6853.37253131843,53.1619,359.9137,260.4449
STARLINK-32443,6853.35004503428,53.1601,359.5998,243.6404
STARLINK-32417,6848.85544603757,53.1626,359.4974,280.7016
STARLINK-32326,6848.88337744267,53.1635,359.4726,265.4683
STARLINK-32294,6848.85409567909,53.1615,359.3833,278.2303
STARLINK-32309,6840.84555749729,53.1619,358.5743,278.615
STARLINK-32323,6840.87292580383,53.1608,358.0618,255.834
STARLINK-32363,6840.82859213801,53.1617,358.0236,259.3205
STARLINK-32395,6853.38659467049,53.1629,0.1646,256.9418
STARLINK-32412,6848.88392593843,53.1605,359.5588,234.9182
STARLINK-32426,6853.33435460799,53.1636,0.1439,273.6801
STARLINK-32429,6851.02283604443,53.16,18.0167,191.2027
STARLINK-11335 [DTC],6737.89313938887,53.1582,269.0702,275.1437
STARLINK-11344 [DTC],6737.86824602418,53.1601,269.0379,265.203
STARLINK-11312 [DTC],6737.85923192998,53.1595,269.009,230.5892
STARLINK-11340 [DTC],6737.86490651339,53.1588,268.9698,297.6077
STARLINK-11339 [DTC],6737.8569683955,53.1587,268.9081,308.8594
STARLINK-11315 [DTC],6737.88420819893,53.1582,268.9383,292.6413
STARLINK-11366 [DTC],6737.87297056624,53.1577,268.8716,248.7796
STARLINK-11348 [DTC],6737.86794269227,53.1586,268.8403,296.6475
STARLINK-11327 [DTC],6737.8768738283,53.1598,268.4963,290.1809
STARLINK-11341 [DTC],6737.88419961401,53.1582,268.4592,323.9407
